date,store_nbr,family,onpromotion,sales
2017-07-07,45,"LIQUOR,WINE,BEER",5,348.0
2017-07-07,45,MAGAZINES,0,33.0
2017-07-07,45,MEATS,52,2073.631
2017-07-07,45,PERSONAL CARE,4,555.0
2017-07-07,45,PET SUPPLIES,0,19.0
2017-07-07,45,PLAYERS AND ELECTRONICS,0,25.0
2017-07-07,45,POULTRY,43,1876.658
2017-07-07,45,PREPARED FOODS,0,303.276
2017-07-07,45,PRODUCE,15,5878.162
2017-07-07,45,SCHOOL AND OFFICE SUPPLIES,0,6.0
2017-07-07,45,SEAFOOD,7,136.392
2017-07-07,46,AUTOMOTIVE,0,15.0
2017-07-07,46,BABY CARE,0,0.0
2017-07-07,46,BEAUTY,0,11.0
2017-07-07,46,BEVERAGES,45,5769.0
2017-07-07,46,BOOKS,0,0.0
2017-07-07,46,BREAD/BAKERY,5,894.0
2017-07-07,46,CELEBRATION,0,20.0
2017-07-07,46,CLEANING,45,2204.0
2017-07-07,46,DAIRY,42,1663.0
2017-07-07,46,DELI,81,786.133
2017-07-07,46,EGGS,26,119.0
2017-07-07,46,FROZEN FOODS,1,286.709
2017-07-07,46,GROCERY I,64,9229.0
2017-07-07,46,GROCERY II,0,59.0
2017-07-07,46,HARDWARE,0,1.0
2017-07-07,46,HOME AND KITCHEN I,5,25.0
2017-07-07,46,HOME AND KITCHEN II,1,32.0
2017-07-07,46,HOME APPLIANCES,0,0.0
2017-07-07,46,HOME CARE,14,598.0
2017-07-07,46,LADIESWEAR,0,12.0
2017-07-07,46,LAWN AND GARDEN,0,31.0
2017-07-07,46,LINGERIE,0,5.0
2017-07-07,46,"LIQUOR,WINE,BEER",3,143.0
2017-07-07,46,MAGAZINES,0,8.0
2017-07-07,46,MEATS,51,1867.493
2017-07-07,46,PERSONAL CARE,3,598.0
2017-07-07,46,PET SUPPLIES,0,33.0
2017-07-07,46,PLAYERS AND ELECTRONICS,0,39.0
2017-07-07,46,POULTRY,43,957.228
2017-07-07,46,PREPARED FOODS,0,158.012
2017-07-07,46,PRODUCE,13,2562.584
2017-07-07,46,SCHOOL AND OFFICE SUPPLIES,0,1.0
2017-07-07,46,SEAFOOD,7,57.636
2017-07-07,47,AUTOMOTIVE,0,15.0
2017-07-07,47,BABY CARE,0,0.0
2017-07-07,47,BEAUTY,0,12.0
2017-07-07,47,BEVERAGES,48,8044.0
2017-07-07,47,BOOKS,0,0.0
2017-07-07,47,BREAD/BAKERY,5,1209.317
2017-07-07,47,CELEBRATION,0,30.0
2017-07-07,47,CLEANING,44,2273.0
2017-07-07,47,DAIRY,43,2134.0
2017-07-07,47,DELI,74,726.04
2017-07-07,47,EGGS,32,355.0
2017-07-07,47,FROZEN FOODS,1,350.331
2017-07-07,47,GROCERY I,63,9414.0
2017-07-07,47,GROCERY II,1,39.0
2017-07-07,47,HARDWARE,0,1.0
2017-07-07,47,HOME AND KITCHEN I,2,47.0
2017-07-07,47,HOME AND KITCHEN II,2,82.0
2017-07-07,47,HOME APPLIANCES,0,2.0
2017-07-07,47,HOME CARE,14,569.0
2017-07-07,47,LADIESWEAR,0,16.0
2017-07-07,47,LAWN AND GARDEN,0,33.0
2017-07-07,47,LINGERIE,0,4.0
2017-07-07,47,"LIQUOR,WINE,BEER",5,302.0
2017-07-07,47,MAGAZINES,0,27.0
2017-07-07,47,MEATS,50,1936.097
2017-07-07,47,PERSONAL CARE,3,547.0
2017-07-07,47,PET SUPPLIES,0,29.0
2017-07-07,47,PLAYERS AND ELECTRONICS,0,16.0
2017-07-07,47,POULTRY,41,1497.117
2017-07-07,47,PREPARED FOODS,0,201.799
2017-07-07,47,PRODUCE,15,5239.495
2017-07-07,47,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-07-07,47,SEAFOOD,7,80.673
2017-07-07,48,AUTOMOTIVE,0,4.0
2017-07-07,48,BABY CARE,0,0.0
2017-07-07,48,BEAUTY,0,16.0
2017-07-07,48,BEVERAGES,45,4318.0
2017-07-07,48,BOOKS,0,0.0
2017-07-07,48,BREAD/BAKERY,6,689.0
2017-07-07,48,CELEBRATION,0,16.0
2017-07-07,48,CLEANING,45,1887.0
2017-07-07,48,DAIRY,38,1112.0
2017-07-07,48,DELI,74,669.089
2017-07-07,48,EGGS,25,87.0
2017-07-07,48,FROZEN FOODS,0,146.0
2017-07-07,48,GROCERY I,60,7368.0
2017-07-07,48,GROCERY II,1,41.0
2017-07-07,48,HARDWARE,0,0.0
2017-07-07,48,HOME AND KITCHEN I,3,24.0
2017-07-07,48,HOME AND KITCHEN II,1,20.0
2017-07-07,48,HOME APPLIANCES,0,0.0
2017-07-07,48,HOME CARE,14,493.0
2017-07-07,48,LADIESWEAR,0,12.0
2017-07-07,48,LAWN AND GARDEN,0,22.0
2017-07-07,48,LINGERIE,0,2.0
2017-07-07,48,"LIQUOR,WINE,BEER",3,127.0
2017-07-07,48,MAGAZINES,0,7.0
2017-07-07,48,MEATS,50,1405.091
2017-07-07,48,PERSONAL CARE,3,522.0
2017-07-07,48,PET SUPPLIES,0,17.0
2017-07-07,48,PLAYERS AND ELECTRONICS,0,17.0
2017-07-07,48,POULTRY,41,915.354
2017-07-07,48,PREPARED FOODS,0,69.09
2017-07-07,48,PRODUCE,12,1571.812
2017-07-07,48,SCHOOL AND OFFICE SUPPLIES,0,2.0
2017-07-07,48,SEAFOOD,5,22.951
2017-07-07,49,AUTOMOTIVE,0,10.0
2017-07-07,49,BABY CARE,0,0.0
2017-07-07,49,BEAUTY,0,7.0
2017-07-07,49,BEVERAGES,43,7446.0
2017-07-07,49,BOOKS,0,0.0
2017-07-07,49,BREAD/BAKERY,6,1359.963
2017-07-07,49,CELEBRATION,0,42.0
2017-07-07,49,CLEANING,45,2274.0
2017-07-07,49,DAIRY,43,2450.0
2017-07-07,49,DELI,68,564.783
2017-07-07,49,EGGS,32,539.0
2017-07-07,49,FROZEN FOODS,0,521.599
2017-07-07,49,GROCERY I,65,8254.0
2017-07-07,49,GROCERY II,0,98.0
2017-07-07,49,HARDWARE,0,4.0
2017-07-07,49,HOME AND KITCHEN I,8,85.0
2017-07-07,49,HOME AND KITCHEN II,2,78.0
2017-07-07,49,HOME APPLIANCES,0,0.0
2017-07-07,49,HOME CARE,14,439.0
2017-07-07,49,LADIESWEAR,0,27.0
2017-07-07,49,LAWN AND GARDEN,0,56.0
2017-07-07,49,LINGERIE,0,16.0
2017-07-07,49,"LIQUOR,WINE,BEER",6,447.0
2017-07-07,49,MAGAZINES,0,28.0
2017-07-07,49,MEATS,52,1630.3411
2017-07-07,49,PERSONAL CARE,3,436.0
2017-07-07,49,PET SUPPLIES,0,45.0
2017-07-07,49,PLAYERS AND ELECTRONICS,0,42.0
2017-07-07,49,POULTRY,48,1537.453
2017-07-07,49,PREPARED FOODS,0,266.922
2017-07-07,49,PRODUCE,15,8242.901
2017-07-07,49,SCHOOL AND OFFICE SUPPLIES,0,2.0
2017-07-07,49,SEAFOOD,6,123.509
2017-07-07,5,AUTOMOTIVE,1,4.0
2017-07-07,5,BABY CARE,0,0.0
2017-07-07,5,BEAUTY,0,4.0
2017-07-07,5,BEVERAGES,35,1562.0
2017-07-07,5,BOOKS,0,0.0
2017-07-07,5,BREAD/BAKERY,5,322.392
2017-07-07,5,CELEBRATION,0,18.0
2017-07-07,5,CLEANING,41,781.0
2017-07-07,5,DAIRY,36,527.0
2017-07-07,5,DELI,59,288.082
2017-07-07,5,EGGS,22,75.0
2017-07-07,5,FROZEN FOODS,0,122.873
2017-07-07,5,GROCERY I,45,2903.0
2017-07-07,5,GROCERY II,0,10.0
2017-07-07,5,HARDWARE,0,0.0
2017-07-07,5,HOME AND KITCHEN I,1,10.0
2017-07-07,5,HOME AND KITCHEN II,2,27.0
2017-07-07,5,HOME APPLIANCES,0,0.0
2017-07-07,5,HOME CARE,11,193.0
2017-07-07,5,LADIESWEAR,0,8.0
2017-07-07,5,LAWN AND GARDEN,0,4.0
2017-07-07,5,LINGERIE,0,12.0
2017-07-07,5,"LIQUOR,WINE,BEER",4,55.0
2017-07-07,5,MAGAZINES,0,9.0
2017-07-07,5,MEATS,36,340.467
2017-07-07,5,PERSONAL CARE,4,174.0
2017-07-07,5,PET SUPPLIES,0,6.0
2017-07-07,5,PLAYERS AND ELECTRONICS,0,9.0
2017-07-07,5,POULTRY,23,300.163
2017-07-07,5,PREPARED FOODS,0,57.877
2017-07-07,5,PRODUCE,11,1578.427
2017-07-07,5,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-07-07,5,SEAFOOD,3,9.63
2017-07-07,50,AUTOMOTIVE,0,5.0
2017-07-07,50,BABY CARE,0,0.0
2017-07-07,50,BEAUTY,0,6.0
2017-07-07,50,BEVERAGES,44,4395.0
2017-07-07,50,BOOKS,0,0.0
2017-07-07,50,BREAD/BAKERY,6,650.236
2017-07-07,50,CELEBRATION,0,31.0
2017-07-07,50,CLEANING,43,1698.0
2017-07-07,50,DAIRY,37,1079.0
2017-07-07,50,DELI,70,573.84
2017-07-07,50,EGGS,23,101.0
2017-07-07,50,FROZEN FOODS,1,265.368
2017-07-07,50,GROCERY I,61,6735.0
2017-07-07,50,GROCERY II,1,100.0
2017-07-07,50,HARDWARE,0,1.0
2017-07-07,50,HOME AND KITCHEN I,4,56.0
2017-07-07,50,HOME AND KITCHEN II,2,43.0
2017-07-07,50,HOME APPLIANCES,0,0.0
2017-07-07,50,HOME CARE,12,404.0
2017-07-07,50,LADIESWEAR,0,19.0
2017-07-07,50,LAWN AND GARDEN,0,9.0
2017-07-07,50,LINGERIE,0,4.0
2017-07-07,50,"LIQUOR,WINE,BEER",3,186.0
2017-07-07,50,MAGAZINES,0,12.0
2017-07-07,50,MEATS,51,925.018
2017-07-07,50,PERSONAL CARE,3,416.0
2017-07-07,50,PET SUPPLIES,0,12.0
2017-07-07,50,PLAYERS AND ELECTRONICS,0,30.0
2017-07-07,50,POULTRY,43,589.13
2017-07-07,50,PREPARED FOODS,0,92.463
2017-07-07,50,PRODUCE,12,2112.053
2017-07-07,50,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-07-07,50,SEAFOOD,6,27.706
2017-07-07,51,AUTOMOTIVE,0,3.0
2017-07-07,51,BABY CARE,0,0.0
2017-07-07,51,BEAUTY,0,14.0
2017-07-07,51,BEVERAGES,44,4923.0
2017-07-07,51,BOOKS,0,0.0
2017-07-07,51,BREAD/BAKERY,6,924.584
2017-07-07,51,CELEBRATION,0,18.0
2017-07-07,51,CLEANING,42,1451.0
2017-07-07,51,DAIRY,38,1648.0
2017-07-07,51,DELI,52,339.269
2017-07-07,51,EGGS,31,398.0
2017-07-07,51,FROZEN FOODS,0,317.524
2017-07-07,51,GROCERY I,57,5494.0
2017-07-07,51,GROCERY II,0,27.0
2017-07-07,51,HARDWARE,0,3.0
2017-07-07,51,HOME AND KITCHEN I,6,42.0
2017-07-07,51,HOME AND KITCHEN II,2,43.0
2017-07-07,51,HOME APPLIANCES,0,1.0
2017-07-07,51,HOME CARE,13,313.0
2017-07-07,51,LADIESWEAR,0,6.0
2017-07-07,51,LAWN AND GARDEN,0,45.0
2017-07-07,51,LINGERIE,0,11.0
2017-07-07,51,"LIQUOR,WINE,BEER",3,218.0
2017-07-07,51,MAGAZINES,0,19.0
2017-07-07,51,MEATS,49,1199.023
2017-07-07,51,PERSONAL CARE,6,272.0
2017-07-07,51,PET SUPPLIES,0,20.0
2017-07-07,51,PLAYERS AND ELECTRONICS,0,3.0
2017-07-07,51,POULTRY,36,4102.634
2017-07-07,51,PREPARED FOODS,0,147.111
2017-07-07,51,PRODUCE,15,5428.909
2017-07-07,51,SCHOOL AND OFFICE SUPPLIES,0,5.0
2017-07-07,51,SEAFOOD,6,80.441
2017-07-07,52,AUTOMOTIVE,0,5.0
2017-07-07,52,BABY CARE,0,0.0
2017-07-07,52,BEAUTY,0,8.0
2017-07-07,52,BEVERAGES,43,4730.0
2017-07-07,52,BOOKS,0,0.0
2017-07-07,52,BREAD/BAKERY,6,811.39197
2017-07-07,52,CELEBRATION,0,16.0
2017-07-07,52,CLEANING,46,1662.0
2017-07-07,52,DAIRY,39,1069.0
2017-07-07,52,DELI,65,400.065
2017-07-07,52,EGGS,27,208.0
2017-07-07,52,FROZEN FOODS,1,480.716
2017-07-07,52,GROCERY I,58,5732.0
2017-07-07,52,GROCERY II,0,52.0
2017-07-07,52,HARDWARE,0,2.0
2017-07-07,52,HOME AND KITCHEN I,2,91.0
2017-07-07,52,HOME AND KITCHEN II,2,46.0
2017-07-07,52,HOME APPLIANCES,0,0.0
2017-07-07,52,HOME CARE,11,308.0
2017-07-07,52,LADIESWEAR,0,5.0
2017-07-07,52,LAWN AND GARDEN,0,56.0
2017-07-07,52,LINGERIE,0,2.0
2017-07-07,52,"LIQUOR,WINE,BEER",4,240.0
2017-07-07,52,MAGAZINES,0,12.0
2017-07-07,52,MEATS,53,875.908
2017-07-07,52,PERSONAL CARE,4,304.0
2017-07-07,52,PET SUPPLIES,0,16.0
2017-07-07,52,PLAYERS AND ELECTRONICS,0,33.0
2017-07-07,52,POULTRY,46,663.357
2017-07-07,52,PREPARED FOODS,0,105.948
2017-07-07,52,PRODUCE,10,4622.857
2017-07-07,52,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-07-07,52,SEAFOOD,4,9.38
2017-07-07,53,AUTOMOTIVE,0,12.0
2017-07-07,53,BABY CARE,0,0.0
2017-07-07,53,BEAUTY,0,3.0
2017-07-07,53,BEVERAGES,45,2053.0
2017-07-07,53,BOOKS,0,0.0
2017-07-07,53,BREAD/BAKERY,6,424.458
2017-07-07,53,CELEBRATION,0,7.0
2017-07-07,53,CLEANING,37,1122.0
2017-07-07,53,DAIRY,30,443.0
2017-07-07,53,DELI,56,316.799
2017-07-07,53,EGGS,19,86.0
2017-07-07,53,FROZEN FOODS,1,180.745
2017-07-07,53,GROCERY I,52,2683.0
2017-07-07,53,GROCERY II,0,11.0
2017-07-07,53,HARDWARE,0,5.0
2017-07-07,53,HOME AND KITCHEN I,4,26.0
2017-07-07,53,HOME AND KITCHEN II,0,30.0
2017-07-07,53,HOME APPLIANCES,0,0.0
2017-07-07,53,HOME CARE,11,160.0
2017-07-07,53,LADIESWEAR,0,3.0
2017-07-07,53,LAWN AND GARDEN,0,7.0
2017-07-07,53,LINGERIE,0,6.0
2017-07-07,53,"LIQUOR,WINE,BEER",3,120.0
2017-07-07,53,MAGAZINES,0,2.0
2017-07-07,53,MEATS,42,459.401
2017-07-07,53,PERSONAL CARE,4,180.0
2017-07-07,53,PET SUPPLIES,0,2.0
2017-07-07,53,PLAYERS AND ELECTRONICS,0,15.0
2017-07-07,53,POULTRY,31,250.586
2017-07-07,53,PREPARED FOODS,0,48.991
2017-07-07,53,PRODUCE,15,2017.601
2017-07-07,53,SCHOOL AND OFFICE SUPPLIES,0,1.0
2017-07-07,53,SEAFOOD,2,6.0
2017-07-07,54,AUTOMOTIVE,0,5.0
2017-07-07,54,BABY CARE,0,0.0
2017-07-07,54,BEAUTY,1,1.0
2017-07-07,54,BEVERAGES,35,6010.0
2017-07-07,54,BOOKS,0,0.0
2017-07-07,54,BREAD/BAKERY,8,140.0
2017-07-07,54,CELEBRATION,0,4.0
2017-07-07,54,CLEANING,32,1770.0
2017-07-07,54,DAIRY,21,173.0
2017-07-07,54,DELI,44,236.017
2017-07-07,54,EGGS,1,42.0
2017-07-07,54,FROZEN FOODS,0,45.0
2017-07-07,54,GROCERY I,56,2759.0
2017-07-07,54,GROCERY II,0,2.0
2017-07-07,54,HARDWARE,0,0.0
2017-07-07,54,HOME AND KITCHEN I,5,26.0
2017-07-07,54,HOME AND KITCHEN II,0,16.0
2017-07-07,54,HOME APPLIANCES,0,2.0
2017-07-07,54,HOME CARE,16,195.0
2017-07-07,54,LADIESWEAR,0,0.0
2017-07-07,54,LAWN AND GARDEN,0,0.0
2017-07-07,54,LINGERIE,0,3.0
2017-07-07,54,"LIQUOR,WINE,BEER",3,56.0
2017-07-07,54,MAGAZINES,0,0.0
2017-07-07,54,MEATS,0,58.901
2017-07-07,54,PERSONAL CARE,4,150.0
2017-07-07,54,PET SUPPLIES,0,0.0
2017-07-07,54,PLAYERS AND ELECTRONICS,0,3.0
2017-07-07,54,POULTRY,9,59.869
2017-07-07,54,PREPARED FOODS,0,68.0
2017-07-07,54,PRODUCE,17,602.371
2017-07-07,54,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-07-07,54,SEAFOOD,1,2.0
2017-07-07,6,AUTOMOTIVE,0,0.0
2017-07-07,6,BABY CARE,0,0.0
2017-07-07,6,BEAUTY,0,1.0
2017-07-07,6,BEVERAGES,42,3349.0
2017-07-07,6,BOOKS,0,0.0
2017-07-07,6,BREAD/BAKERY,5,579.586
2017-07-07,6,CELEBRATION,0,8.0
2017-07-07,6,CLEANING,42,1262.0
2017-07-07,6,DAIRY,39,1066.0
2017-07-07,6,DELI,64,393.604
2017-07-07,6,EGGS,32,174.0
2017-07-07,6,FROZEN FOODS,0,158.0
2017-07-07,6,GROCERY I,51,4736.0
2017-07-07,6,GROCERY II,1,55.0
2017-07-07,6,HARDWARE,0,0.0
2017-07-07,6,HOME AND KITCHEN I,6,46.0
2017-07-07,6,HOME AND KITCHEN II,2,44.0
2017-07-07,6,HOME APPLIANCES,0,0.0
2017-07-07,6,HOME CARE,12,253.0
2017-07-07,6,LADIESWEAR,0,16.0
2017-07-07,6,LAWN AND GARDEN,0,32.0
2017-07-07,6,LINGERIE,0,11.0
2017-07-07,6,"LIQUOR,WINE,BEER",5,114.0
2017-07-07,6,MAGAZINES,0,7.0
2017-07-07,6,MEATS,49,748.201
2017-07-07,6,PERSONAL CARE,5,263.0
2017-07-07,6,PET SUPPLIES,0,16.0
2017-07-07,6,PLAYERS AND ELECTRONICS,0,20.0
2017-07-07,6,POULTRY,42,808.21
2017-07-07,6,PREPARED FOODS,0,82.756
2017-07-07,6,PRODUCE,14,2365.383
2017-07-07,6,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-07-07,6,SEAFOOD,7,54.803
2017-07-07,7,AUTOMOTIVE,0,5.0
2017-07-07,7,BABY CARE,0,0.0
2017-07-07,7,BEAUTY,0,4.0
2017-07-07,7,BEVERAGES,39,4620.0
2017-07-07,7,BOOKS,0,0.0
2017-07-07,7,BREAD/BAKERY,6,801.374
2017-07-07,7,CELEBRATION,0,32.0
2017-07-07,7,CLEANING,35,1278.0
2017-07-07,7,DAIRY,30,1436.0
2017-07-07,7,DELI,59,239.941
2017-07-07,7,EGGS,31,332.0
2017-07-07,7,FROZEN FOODS,0,279.0
2017-07-07,7,GROCERY I,55,4161.0
2017-07-07,7,GROCERY II,1,64.0
2017-07-07,7,HARDWARE,0,7.0
2017-07-07,7,HOME AND KITCHEN I,7,40.0
2017-07-07,7,HOME AND KITCHEN II,2,24.0
2017-07-07,7,HOME APPLIANCES,0,1.0
2017-07-07,7,HOME CARE,13,266.0
2017-07-07,7,LADIESWEAR,0,13.0
2017-07-07,7,LAWN AND GARDEN,0,53.0
2017-07-07,7,LINGERIE,0,11.0
2017-07-07,7,"LIQUOR,WINE,BEER",4,270.0
2017-07-07,7,MAGAZINES,0,16.0
2017-07-07,7,MEATS,49,828.969
2017-07-07,7,PERSONAL CARE,3,246.0
2017-07-07,7,PET SUPPLIES,0,14.0
2017-07-07,7,PLAYERS AND ELECTRONICS,0,7.0
2017-07-07,7,POULTRY,43,984.803
2017-07-07,7,PREPARED FOODS,0,166.841
2017-07-07,7,PRODUCE,13,5540.8022
2017-07-07,7,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-07-07,7,SEAFOOD,5,55.554
2017-07-07,8,AUTOMOTIVE,0,8.0
2017-07-07,8,BABY CARE,0,1.0
2017-07-07,8,BEAUTY,0,10.0
2017-07-07,8,BEVERAGES,43,4309.0
2017-07-07,8,BOOKS,0,0.0
2017-07-07,8,BREAD/BAKERY,6,871.592
2017-07-07,8,CELEBRATION,0,30.0
2017-07-07,8,CLEANING,38,1208.0
2017-07-07,8,DAIRY,40,1594.0
2017-07-07,8,DELI,66,339.378
2017-07-07,8,EGGS,31,352.0
2017-07-07,8,FROZEN FOODS,0,193.691
2017-07-07,8,GROCERY I,57,5114.0
2017-07-07,8,GROCERY II,0,41.0
2017-07-07,8,HARDWARE,0,0.0
2017-07-07,8,HOME AND KITCHEN I,5,41.0
2017-07-07,8,HOME AND KITCHEN II,1,35.0
2017-07-07,8,HOME APPLIANCES,0,2.0
2017-07-07,8,HOME CARE,13,337.0
2017-07-07,8,LADIESWEAR,0,13.0
2017-07-07,8,LAWN AND GARDEN,0,49.0
2017-07-07,8,LINGERIE,0,22.0
2017-07-07,8,"LIQUOR,WINE,BEER",6,228.0
2017-07-07,8,MAGAZINES,0,25.0
2017-07-07,8,MEATS,54,899.054
2017-07-07,8,PERSONAL CARE,5,303.0
2017-07-07,8,PET SUPPLIES,0,15.0
2017-07-07,8,PLAYERS AND ELECTRONICS,0,23.0
2017-07-07,8,POULTRY,43,904.551
2017-07-07,8,PREPARED FOODS,0,150.588
2017-07-07,8,PRODUCE,15,4008.551
2017-07-07,8,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-07-07,8,SEAFOOD,6,66.97
2017-07-07,9,AUTOMOTIVE,0,9.0
2017-07-07,9,BABY CARE,0,0.0
2017-07-07,9,BEAUTY,2,3.0
2017-07-07,9,BEVERAGES,46,2749.0
2017-07-07,9,BOOKS,0,0.0
2017-07-07,9,BREAD/BAKERY,13,584.0
2017-07-07,9,CELEBRATION,0,35.0
2017-07-07,9,CLEANING,43,1778.0
2017-07-07,9,DAIRY,32,715.0
2017-07-07,9,DELI,64,631.197
2017-07-07,9,EGGS,1,163.0
2017-07-07,9,FROZEN FOODS,0,104.476
2017-07-07,9,GROCERY I,72,5469.172
2017-07-07,9,GROCERY II,0,14.0
2017-07-07,9,HARDWARE,0,1.0
2017-07-07,9,HOME AND KITCHEN I,7,48.0
2017-07-07,9,HOME AND KITCHEN II,0,28.0
2017-07-07,9,HOME APPLIANCES,0,0.0
2017-07-07,9,HOME CARE,19,391.0
2017-07-07,9,LADIESWEAR,0,16.0
2017-07-07,9,LAWN AND GARDEN,0,3.0
2017-07-07,9,LINGERIE,0,6.0
2017-07-07,9,"LIQUOR,WINE,BEER",5,46.0
2017-07-07,9,MAGAZINES,0,1.0
2017-07-07,9,MEATS,0,311.62
2017-07-07,9,PERSONAL CARE,7,335.0
2017-07-07,9,PET SUPPLIES,0,11.0
2017-07-07,9,PLAYERS AND ELECTRONICS,0,6.0
2017-07-07,9,POULTRY,22,439.091
2017-07-07,9,PREPARED FOODS,2,108.145004
2017-07-07,9,PRODUCE,19,1227.892
2017-07-07,9,SCHOOL AND OFFICE SUPPLIES,0,2.0
2017-07-07,9,SEAFOOD,1,23.029
2017-07-08,1,AUTOMOTIVE,0,6.0
2017-07-08,1,BABY CARE,0,0.0
2017-07-08,1,BEAUTY,0,3.0
2017-07-08,1,BEVERAGES,38,2351.0
2017-07-08,1,BOOKS,0,0.0
2017-07-08,1,BREAD/BAKERY,6,407.33
2017-07-08,1,CELEBRATION,0,5.0
2017-07-08,1,CLEANING,37,700.0
2017-07-08,1,DAIRY,36,754.0
2017-07-08,1,DELI,9,126.255
2017-07-08,1,EGGS,0,175.0
2017-07-08,1,FROZEN FOODS,0,142.344
2017-07-08,1,GROCERY I,45,2561.0
2017-07-08,1,GROCERY II,0,18.0
2017-07-08,1,HARDWARE,0,2.0
2017-07-08,1,HOME AND KITCHEN I,7,29.0
2017-07-08,1,HOME AND KITCHEN II,1,14.0
2017-07-08,1,HOME APPLIANCES,0,0.0
2017-07-08,1,HOME CARE,11,169.0
2017-07-08,1,LADIESWEAR,0,15.0
2017-07-08,1,LAWN AND GARDEN,0,14.0
2017-07-08,1,LINGERIE,0,6.0
2017-07-08,1,"LIQUOR,WINE,BEER",4,113.0
2017-07-08,1,MAGAZINES,0,11.0
2017-07-08,1,MEATS,0,253.448
2017-07-08,1,PERSONAL CARE,1,160.0
2017-07-08,1,PET SUPPLIES,0,3.0
2017-07-08,1,PLAYERS AND ELECTRONICS,0,3.0
2017-07-08,1,POULTRY,0,328.702
2017-07-08,1,PREPARED FOODS,0,60.972
2017-07-08,1,PRODUCE,14,2536.969
2017-07-08,1,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-07-08,1,SEAFOOD,0,27.2
2017-07-08,10,AUTOMOTIVE,0,3.0
2017-07-08,10,BABY CARE,0,0.0
2017-07-08,10,BEAUTY,2,4.0
2017-07-08,10,BEVERAGES,28,1800.0
2017-07-08,10,BOOKS,0,0.0
2017-07-08,10,BREAD/BAKERY,9,92.0
2017-07-08,10,CELEBRATION,0,4.0
2017-07-08,10,CLEANING,34,895.0
2017-07-08,10,DAIRY,22,326.0
2017-07-08,10,DELI,5,280.0
2017-07-08,10,EGGS,1,22.0
2017-07-08,10,FROZEN FOODS,13,51.0
2017-07-08,10,GROCERY I,47,2959.0
2017-07-08,10,GROCERY II,0,6.0
2017-07-08,10,HARDWARE,0,0.0
2017-07-08,10,HOME AND KITCHEN I,4,16.0
2017-07-08,10,HOME AND KITCHEN II,1,19.0
2017-07-08,10,HOME APPLIANCES,0,0.0
2017-07-08,10,HOME CARE,18,279.0
2017-07-08,10,LADIESWEAR,0,2.0
2017-07-08,10,LAWN AND GARDEN,0,0.0
2017-07-08,10,LINGERIE,0,4.0
2017-07-08,10,"LIQUOR,WINE,BEER",2,26.0
2017-07-08,10,MAGAZINES,0,0.0
2017-07-08,10,MEATS,0,134.43199
2017-07-08,10,PERSONAL CARE,7,238.0
2017-07-08,10,PET SUPPLIES,0,3.0
2017-07-08,10,PLAYERS AND ELECTRONICS,0,5.0
2017-07-08,10,POULTRY,0,170.64
2017-07-08,10,PREPARED FOODS,0,32.0
2017-07-08,10,PRODUCE,14,285.256
2017-07-08,10,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-07-08,10,SEAFOOD,2,3.0
2017-07-08,11,AUTOMOTIVE,0,11.0
2017-07-08,11,BABY CARE,0,0.0
2017-07-08,11,BEAUTY,3,5.0
2017-07-08,11,BEVERAGES,57,5487.0
2017-07-08,11,BOOKS,0,0.0
2017-07-08,11,BREAD/BAKERY,14,843.0
2017-07-08,11,CELEBRATION,0,87.0
2017-07-08,11,CLEANING,46,2432.0
2017-07-08,11,DAIRY,29,739.0
2017-07-08,11,DELI,12,517.223
2017-07-08,11,EGGS,2,221.0
2017-07-08,11,FROZEN FOODS,16,144.0
2017-07-08,11,GROCERY I,82,8626.813
2017-07-08,11,GROCERY II,0,34.0
2017-07-08,11,HARDWARE,0,3.0
2017-07-08,11,HOME AND KITCHEN I,3,34.0
2017-07-08,11,HOME AND KITCHEN II,1,23.0
2017-07-08,11,HOME APPLIANCES,0,0.0
2017-07-08,11,HOME CARE,19,621.0
2017-07-08,11,LADIESWEAR,0,12.0
2017-07-08,11,LAWN AND GARDEN,0,6.0
2017-07-08,11,LINGERIE,0,6.0
2017-07-08,11,"LIQUOR,WINE,BEER",4,66.0
2017-07-08,11,MAGAZINES,0,8.0
2017-07-08,11,MEATS,0,514.377
2017-07-08,11,PERSONAL CARE,9,477.0
2017-07-08,11,PET SUPPLIES,0,4.0
2017-07-08,11,PLAYERS AND ELECTRONICS,0,20.0
2017-07-08,11,POULTRY,0,413.365
2017-07-08,11,PREPARED FOODS,0,114.313
2017-07-08,11,PRODUCE,22,1838.174
2017-07-08,11,SCHOOL AND OFFICE SUPPLIES,0,5.0
2017-07-08,11,SEAFOOD,3,17.0
2017-07-08,12,AUTOMOTIVE,0,10.0
2017-07-08,12,BABY CARE,0,0.0
2017-07-08,12,BEAUTY,0,1.0
